Id,price
26562,16253
21963,10033
12471,5250
15857,6343
14958,6025
20479,8820
8249,4375
12676,5305
20081,8557
15654,6278
18610,7589
12209,5192
10083,4711
22939,10982
6466,4054
6538,4071
19172,7928
16744,6666
11541,5028
12233,5198
20300,8714
14938,6017
18862,7732
19649,8261
16935,6762
19617,8235
10170,4732
20175,8629
22519,10556
27677,18700
21001,9216
21925,9999
17465,7005
16203,6477
20497,8830
16475,6583
20096,8574
11513,5021
12462,5249
17693,7133
12156,5176
15992,6399
19472,8110
19913,8458
13442,5520
20121,8584
12312,5221
12507,5259
24560,12848
23929,12059
16200,6476
21441,9547
12128,5170
14310,5797
21064,9240
14003,5699
12656,5299
19415,8069
18975,7811
14089,5715
12843,5355
17890,7222
12543,5269
18417,7486
13069,5412
16780,6684
15449,6184
18465,7513
18830,7715
16111,6440
16080,6423
9743,4659
13917,5665
13520,5544
19936,8486
16318,6530
5252,3791
8959,4502
13849,5645
10227,4744
12915,5376
14271,5779
14960,6025
13675,5597
8810,4476
15440,6182
8197,4368
8356,4398
19606,8226
12325,5224
16944,6766
22847,10886
22293,10341
22161,10203
15676,6288
11610,5047
23753,11797
23967,12100
26046,15247
20003,8543
22495,10530
12167,5181
22270,10321
12291,5217
10867,4876
17630,7098
17816,7181
19471,8110
16006,6403
20919,9133
15965,6389
19165,7923
23831,11905
19852,8411
21661,9759
18071,7299
20810,9038
13742,5602
19297,8014
23810,11870
12753,5321
20319,8733
8021,4331
12077,5158
1510,2994
16134,6449
14625,5902
13068,5412
11279,4974
15505,6210
20339,8739
10362,4773
13097,5421
12555,5275
18942,7786
24792,13165
17339,6957
18283,7426
14942,6019
18989,7816
16892,6742
12752,5321
18550,7562
10972,4907
10775,4856
18589,7584
18551,7562
7811,4294
9624,4637
19151,7911
13292,5490
16758,6672
20140,8596
13996,5698
8102,4346
19320,8032
13064,5411
899,2875
23478,11478
10881,4879
23003,11061
21958,10028
23144,11162
14362,5815
19620,8238
20904,9119
26385,15878
18228,7400
19215,7956
18745,7660
21117,9282
19960,8509
15934,6372
19731,8299
14301,5792
22111,10138
18511,7544
21334,9478
10206,4740
5244,3788
21123,9287
15545,6232
10421,4782
21792,9863
21859,9921
21924,9999
12398,5233
20852,9073
15221,6111
13697,5600
16073,6418
23337,11382
14636,5910
10634,4831
18512,7546
11993,5146
20974,9188
21967,10038
14609,5894
20100,8575
15324,6152
13597,5562
13979,5692
18091,7313
20159,8616
12609,5290
13940,5671
8617,4444
14146,5739
20257,8687
17967,7260
16446,6566
11920,5124
17545,7059
21492,9586
9923,4691
13098,5421
13839,5641
15475,6198
16960,6774
12498,5257
22659,10706
17639,7105
14566,5882
22543,10580
14839,5975
9598,4631
18261,7416
14651,5914
18294,7437
17623,7096
16816,6708
11580,5040
17880,7216
9859,4678
17743,7143
18223,7395
15164,6095
15685,6289
22462,10485
9750,4660
23432,11422
20434,8789
20071,8549
20846,9071
22112,10138
21161,9319
24745,13096
14085,5714
23426,11417
8092,4340
12578,5280
21346,9489
18340,7463
17206,6874
15085,6062
15276,6132
15944,6377
4753,3686
15254,6125
13962,5683
21187,9339
20001,8541
13890,5654
21933,10009
17342,6958
17349,6962
19816,8381
11595,5042
11423,5002
14849,5980
22436,10463
11958,5136
17570,7074
14345,5807
12519,5261
14445,5832
21858,9920
13975,5690
16742,6666
11917,5124
13769,5613
15543,6230
19937,8486
22081,10100
14808,5962
16380,6541
15411,6172
17894,7223
12918,5376
12335,5226
22856,10891
14164,5746
18636,7603
16660,6661
10605,4826
17932,7243
21171,9331
15608,6261
22764,10786
13834,5638
19008,7826
22880,10922
7149,4179
17460,7002
23206,11214
14833,5975
23050,11081
21603,9702
19880,8431
9619,4636
17139,6840
12274,5211
22826,10859
15750,6300
14352,5810
20425,8779
16096,6435
14936,6015
18187,7372
14574,5884
16648,6656
27139,17353
20122,8585
16858,6727
22634,10685
11879,5111
16646,6654
3956,3505
20808,9037
16597,6629
15504,6210
22332,10378
15868,6347
22325,10367
17225,6887
15461,6190
21539,9641
13884,5653
10879,4879
10628,4830
14799,5955
15833,6335
20495,8829
8255,4377
14535,5868
17656,7114
13187,5452
14098,5718
18911,7761
18085,7310
13916,5664
18879,7741
18726,7646
13587,5558
12530,5266
15681,6288
21511,9609
16522,6602
17089,6814
16066,6416
16279,6512
19138,7903
10304,4761
6787,4113
15287,6134
16098,6435
10991,4913
7676,4274
12909,5376
20635,8928
8583,4437
4533,3639
15502,6209
5476,3838
14244,5771
49495,2117
20253,8684
21735,9802
21094,9262
13201,5456
18070,7297
15894,6354
12446,5242
18965,7803
13572,5555
16230,6488
11122,4937
21218,9362
13919,5665
3328,3375
22249,10304
16257,6503
20490,8824
16182,6468
21486,9581
15348,6160
16789,6691
14240,5768
23974,12111
15288,6135
11523,5026
8584,4438
9225,4558
26507,16130
16139,6450
19568,8196
13469,5531
12198,5190
19101,7869
7142,4177
21226,9373
20186,8633
14217,5763
17916,7235
14369,5816
23779,11839
15640,6272
24600,12912
16179,6468
12397,5233
12958,5387
16952,6772
14001,5699
17407,6973
10271,4752
7609,4259
16268,6505
16269,6505
9599,4631
11800,5088
24406,12647
19241,7978
11585,5040
14451,5833
8825,4478
13625,5576
3510,3403
46665,1787
14029,5703
24123,12285
14503,5858
19171,7927
12357,5231
18811,7701
21645,9738
10424,4783
18452,7506
22248,10304
16670,6664
22218,10276
22242,10295
12071,5156
12082,5160
22429,10454
15446,6183
14531,5866
10921,4891
11111,4933
20136,8596
20571,8886
20275,8699
10636,4831
21650,9744
14930,6012
8606,4443
22174,10214
17614,7093
21899,9968
21737,9803
18747,7661
20006,8545
9810,4669
20228,8660
15435,6180
19278,8001
21731,9799
15467,6194
9093,4524
20751,8990
18548,7560
17220,6887
11774,5082
18817,7703
13101,5423
19146,7909
18205,7389
12914,5376
10604,4826
18604,7589
23820,11886
11400,4998
7659,4269
18861,7731
13457,5526
6061,3965
14028,5702
12097,5164
11745,5075
17512,7042
10982,4911
17288,6925
17523,7051
4948,3733
13280,5487
45828,1712
20586,8895
659,2845
5930,3942
13645,5584
13983,5694
17207,6875
21253,9405
18185,7372
14596,5889
22921,10962
16865,6729
22596,10646
21250,9403
17440,6994
15098,6069
12898,5373
13743,5602
15269,6130
13477,5534
19186,7938
10272,4752
22632,10685
15245,6121
21988,10053
15949,6380
25886,15005
18112,7328
11349,4990
9334,4580
18458,7508
10665,4838
11402,4999
18943,7787
14143,5739
15532,6223
14076,5712
13151,5439
8794,4472
20215,8648
10374,4777
22203,10245
20080,8556
19860,8415
13901,5657
10658,4838
15200,6106
18291,7432
15009,6046
20461,8806
11795,5088
8823,4478
13000,5404
20963,9176
5600,3871
20114,8580
18562,7568
7664,4270
7562,4250
10358,4771
13004,5405
14492,5853
17317,6942
8332,4395
4985,3739
8817,4476
20636,8929
19892,8442
8091,4340
21203,9346
14218,5763
21805,9878
22481,10508
10557,4816
14945,6019
16445,6566
15733,6292
15816,6328
16824,6710
23525,11530
15332,6157
20241,8672
21271,9424
20449,8795
22284,10335
16764,6675
13501,5540
16807,6703
17741,7142
24972,13474
16450,6569
17226,6888
8991,4509
15131,6084
19170,7927
13067,5412
12834,5352
13418,5510
14946,6019
12454,5247
12931,5382
10839,4872
18193,7380
16643,6653
10841,4872
14982,6036
10869,4877
20450,8796
17799,7175
14859,5986
6129,3984
16916,6753
14653,5914
11432,5004
17122,6831
16067,6416
9358,4586
10795,4861
7375,4222
22592,10644
11260,4969
16146,6451
19387,8056
12938,5384
17334,6955
4565,3644
6311,4025
21588,9694
17166,6855
20296,8711
12929,5382
20558,8870
10887,4880
25827,14847
14275,5779
11282,4974
10668,4839
16306,6526
14578,5885
15765,6303
17832,7190
16636,6653
14972,6031
20754,8995
22126,10161
21531,9630
12171,5182
16109,6440
18958,7797
17113,6826
20920,9137
13231,5464
14935,6013
16825,6710
12134,5171
11918,5124
13943,5672
14631,5908
10663,4838
10491,4797
5745,3894
23672,11717
9990,4704
17510,7040
13217,5458
14770,5944
14674,5921
13661,5592
16305,6525
13808,5626
11082,4925
9913,4688
15019,6048
11164,4948
8104,4347
22736,10757
11003,4914
10239,4746
11276,4973
19656,8266
17497,7032
11209,4959
10643,4834
255,2789
1238,2942
2981,3299
14745,5937
17306,6935
14219,5763
10793,4861
9015,4514
16783,6686
20453,8796
13667,5595
21551,9656
20103,8577
18161,7362
11972,5140
19855,8414
18248,7413
23069,11104
11830,5096
7679,4274
14878,5991
10373,4776
15755,6300
19220,7962
18064,7294
12337,5226
20889,9110
11810,5091
21414,9526
18250,7413
19463,8107
7693,4276
20460,8803
18514,7548
12091,5163
11597,5044
11005,4915
9755,4661
18852,7728
13279,5487
17853,7203
23904,12016
21402,9516
11959,5136
9685,4652
11358,4994
10188,4737
11320,4986
14513,5863
11457,5008
9837,4673
9489,4606
1811,3054
13745,5604
20530,8855
15791,6319
17981,7274
12468,5250
17221,6887
24893,13321
12270,5209
15540,6229
12593,5285
16005,6403
21420,9529
13189,5452
22999,11053
16610,6636
20876,9095
12330,5226
11622,5050
22728,10748
17105,6819
15582,6250
21987,10053
17982,7274
19315,8025
12255,5206
13986,5695
13563,5554
15826,6333
12663,5301
12667,5302
21302,9457
19272,7999
20791,9030
17543,7059
8011,4328
13240,5469
24509,12788
13542,5548
15220,6110
11212,4959
11844,5101
12213,5194
10631,4830
13210,5457
12614,5291
12349,5228
9213,4553
12445,5242
24946,13405
20083,8561
7585,4256
15613,6262
7799,4290
20646,8938
6585,4078
9883,4682
11244,4967
5570,3861
4442,3617
14128,5729
53540,2691
21812,9885
14825,5972
11667,5056
21770,9836
16262,6504
20692,8971
19863,8417
10885,4879
3967,3508
19449,8097
15065,6055
5756,3896
16579,6620
21011,9225
21072,9248
5587,3864
21410,9524
21547,9648
13411,5509
7472,4234
11903,5120
18761,7667
7345,4212
21089,9259
16131,6449
6884,4131
10014,4708
12308,5220
18602,7589
9723,4654
15754,6300
13949,5675
12739,5316
15283,6133
9963,4701
16433,6563
22763,10786
12102,5165
9991,4704
16773,6682
13012,5407
4231,3573
5011,3745
9218,4556
5235,3787
4755,3688
6137,3987
11433,5004
16896,6743
12947,5386
6522,4066
5647,3880
12211,5193
5977,3951
16493,6589
5827,3916
4207,3564
10497,4798
16538,6607
14896,5998
21881,9954
23070,11104
22227,10283
8947,4498
22054,10083
13437,5519
11326,4988
8593,4440
15089,6065
22998,11051
12805,5339
9472,4603
10213,4742
17848,7199
17753,7147
11116,4936
10765,4854
10218,4743
20273,8698
20411,8773
14748,5937
12395,5232
17884,7218
11105,4932
22907,10949
4129,3542
8106,4347
13218,5458
17758,7151
14814,5966
10861,4875
12878,5366
10633,4830
9139,4537
6272,4014
12796,5335
15860,6344
22829,10861
23043,11074
10379,4778
14582,5885
14174,5750
9779,4664
18800,7695
13969,5688
18906,7758
4140,3544
9557,4620
5429,3825
8831,4478
10425,4784
7019,4158
12734,5315
11365,4997
6321,4028
12596,5286
6429,4044
9120,4534
8411,4403
48092,1932
2356,3173
16431,6562
23230,11234
13233,5466
5646,3880
14848,5979
17852,7203
21219,9366
11894,5116
8904,4492
22326,10368
5976,3951
9307,4574
172,2774
16226,6487
14423,5822
5992,3955
21284,9442
7915,4315
21232,9377
22787,10809
22893,10933
22200,10241
25569,14407
19877,8430
14405,5818
23199,11206
20988,9205
10980,4911
23093,11115
24978,13485
5093,3755
25302,13968
9135,4537
14746,5937
12574,5280
5427,3824
19631,8251
21957,10028
13559,5551
7687,4275
16961,6774
12912,5376
7419,4227
7670,4273
16883,6737
6138,3987
16830,6713
10282,4755
7962,4321
7981,4325
7690,4276
4436,3615
13112,5428
9762,4662
17424,6982
5508,3847
16808,6703
4047,3530
5215,3780
1097,2912
12943,5385
15227,6113
298,2797
51007,2326
19672,8281
8438,4408
21914,9987
19890,8442
10347,4770
14167,5747
18894,7750
11608,5047
20777,9013
11969,5139
19105,7875
12412,5236
3297,3366
8859,4481
11351,4990
21641,9734
12655,5299
15567,6241
19304,8019
10770,4854
17793,7171
9126,4536
7354,4214
12773,5329
19667,8279
7311,4206
9357,4586
11257,4969
18898,7751
18359,7472
18653,7619
12615,5291
16644,6653
14528,5864
18336,7459
12866,5363
15285,6133
8877,4484
9181,4544
6892,4133
13706,5601
10532,4805
10377,4778
12998,5401
15790,6319
7935,4318
4592,3655
16641,6653
14851,5982
17740,7141
22816,10844
7468,4234
17759,7152
13017,5408
9434,4591
13245,5474
12203,5191
15795,6320
18429,7495
14684,5925
11458,5008
20785,9025
15186,6098
10856,4873
18669,7632
20752,8991
9219,4556
16581,6621
23988,12150
10093,4712
13874,5650
20923,9138
18681,7639
10132,4720
13019,5408
8253,4377
13530,5545
22387,10412
13206,5456
24108,12261
11461,5010
20535,8858
12858,5361
17303,6934
10130,4719
8683,4457
13276,5486
12420,5238
8161,4361
15777,6311
11921,5125
14795,5952
8927,4497
9642,4640
9892,4685
12982,5395
12303,5219
8150,4356
10153,4725
13478,5534
17592,7081
8408,4402
13838,5640
15899,6355
11476,5014
5318,3805
7508,4241
12194,5189
7938,4318
4929,3730
11804,5090
3214,3348
897,2875
6815,4118
21477,9574
11772,5082
11256,4969
21438,9541
13338,5504
6644,4092
10971,4906
22420,10446
11491,5017
5929,3942
22463,10487
14644,5914
12857,5361
12164,5179
6273,4014
12736,5315
18310,7443
12981,5395
18873,7740
10283,4755
5137,3763
17647,7109
23109,11132
20451,8796
19787,8358
14179,5752
10340,4768
20939,9148
19516,8149
5667,3882
6110,3978
7691,4276
11363,4997
12305,5219
7179,4185
12870,5364
11961,5138
10674,4840
18936,7781
19010,7827
8493,4419
19673,8282
11923,5125
10948,4899
4906,3723
13461,5527
17422,6981
13816,5628
21777,9845
15066,6055
17425,6982
14332,5805
7764,4283
11234,4964
11119,4937
8644,4452
16201,6477
11813,5091
14414,5821
10310,4763
11265,4969
14689,5927
14231,5766
3529,3407
5238,3787
11827,5096
52538,2530
15320,6150
13791,5622
9898,4685
11287,4976
17958,7258
7974,4324
23217,11226
23987,12150
14322,5801
11409,5000
12149,5174
13651,5587
2610,3220
17631,7099
13467,5531
19615,8233
5572,3861
19555,8189
14351,5809
14404,5818
22384,10410
20819,9049
21283,9440
14616,5899
17613,7092
12913,5376
7020,4158
17526,7055
13094,5421
21687,9786
12329,5226
10141,4724
9540,4619
16601,6630
15919,6366
18609,7589
4776,3692
7761,4283
5608,3872
7358,4217
12521,5262
13870,5648
13528,5544
13052,5410
20952,9169
23108,11132
7415,4226
12101,5165
22105,10133
10548,4811
21983,10052
17330,6953
14678,5922
9183,4544
18191,7378
16976,6779
18516,7548
11854,5102
6978,4152
8456,4413
9582,4627
19239,7975
11266,4970
11515,5022
11749,5077
6885,4132
15129,6082
10816,4866
6658,4093
9304,4573
13139,5436
18526,7550
17186,6863
8175,4363
12976,5393
17587,7079
3565,3418
9917,4689
6776,4112
17520,7049
15547,6232
13998,5698
10874,4878
17808,7177
4598,3656
9160,4541
8851,4480
15920,6366
2242,3146
6939,4140
12404,5234
21430,9539
10750,4852
17197,6871
15840,6336
11819,5093
10844,4872
17645,7108
23991,12152
11025,4916
15881,6352
26965,17042
17029,6800
20129,8592
14737,5935
8233,4373
19845,8405
17178,6858
20084,8561
14591,5888
10018,4709
18473,7520
6567,4077
15003,6043
9649,4641
19759,8329
17426,6982
17921,7238
17427,6984
6827,4120
19778,8347
21198,9343
16189,6470
11765,5082
25331,14032
17217,6884
17296,6931
8128,4355
8809,4476
15732,6291
17652,7111
19391,8057
12151,5174
12565,5278
15284,6133
11933,5127
3542,3412
15898,6355
10835,4871
10177,4733
12765,5325
8896,4489
14679,5922
6641,4090
12503,5258
7628,4264
23508,11518
11493,5018
12616,5291
12470,5250
17480,7019
11881,5111
18895,7751
16050,6411
12770,5327
19131,7900
15508,6212
8027,4333
17687,7130
19342,8044
18127,7338
11166,4949
11316,4986
23263,11269
13748,5605
7222,4193
8812,4476
14071,5708
15414,6174
7228,4194
10687,4844
13242,5469
6876,4129
3981,3511
10501,4798
2365,3175
8009,4328
53495,2683
204,2777
46823,1808
7900,4312
14954,6022
4782,3694
13261,5481
16126,6445
1763,3045
12737,5315
5275,3797
13252,5476
16261,6504
15538,6225
10619,4829
22434,10463
9815,4670
12774,5329
20521,8852
11932,5127
12136,5172
7663,4270
9273,4564
10231,4745
11269,4972
6073,3968
13200,5455
9614,4633
9799,4667
13554,5551
6859,4126
19618,8235
8224,4372
7705,4277
16866,6730
16193,6471
12393,5232
4153,3547
10200,4740
8645,4452
13196,5455
10431,4785
13455,5525
9024,4515
10843,4872
10089,4712
8523,4427
9511,4612
14364,5816
8955,4501
11089,4928
14190,5758
16388,6543
4627,3665
15468,6194
14325,5803
4949,3733
7695,4276
18212,7392
13122,5430
8848,4480
12490,5255
2819,3265
5301,3801
6764,4106
369,2808
52589,2539
42104,1274
16895,6743
8789,4470
11112,4935
22114,10141
19267,7992
7238,4195
11478,5014
6657,4093
24301,12549
17107,6822
7668,4271
24294,12543
12307,5220
9566,4624
16498,6593
10872,4878
19724,8295
8879,4485
18522,7550
18764,7672
19167,7923
20243,8674
11327,4989
10555,4814
14627,5904
20813,9041
11801,5088
14034,5704
4108,3537
12491,5256
17986,7275
8240,4374
9841,4675
12811,5342
16863,6728
23926,12053
23441,11434
11509,5020
8243,4374
15914,6363
12768,5327
9095,4524
14545,5872
12080,5159
19483,8120
21082,9254
8761,4466
22210,10264
9960,4700
13104,5424
21087,9257
11937,5128
20744,8982
5997,3958
16321,6532
19454,8100
17487,7025
7248,4197
5571,3861
4146,3545
11988,5143
13766,5612
15490,6206
17907,7232
16224,6486
11162,4948
11658,5055
12300,5219
17074,6808
15101,6070
18305,7440
11740,5072
17302,6933
15436,6181
18225,7399
17635,7102
16651,6659
9976,4703
5418,3822
16253,6501
5332,3810
9533,4618
10322,4764
5229,3786
19087,7861
16929,6759
19768,8339
11611,5047
17213,6882
8360,4399
10889,4882
7210,4191
16138,6449
2083,3111
6964,4149
2308,3164
12438,5242
4869,3713
8736,4462
12624,5292
7896,4312
19984,8529
635,2841
14442,5831
10376,4778
12775,5329
12881,5367
9069,4518
18955,7796
20735,8977
1639,3017
10080,4710
12583,5281
8796,4472
10920,4891
18788,7683
12730,5313
9231,4558
16427,6561
8201,4368
9593,4630
16642,6653
15080,6061
14314,5798
10706,4849
12214,5194
8181,4366
18919,7768
12975,5393
10326,4764
19084,7858
10624,4830
21973,10043
11914,5123
18615,7593
8623,4446
8777,4469
18464,7513
14544,5872
13613,5570
23777,11837
10742,4851
3231,3352
7673,4273
15228,6114
14415,5821
16529,6604
12482,5253
16837,6716
18508,7541
9868,4679
17535,7056
20903,9118
3614,3428
8282,4382
15358,6165
17136,6838
14286,5783
16491,6589
15425,6177
13627,5577
20946,9160
14996,6040
18782,7679
11165,4949
7537,4244
10319,4764
21826,9897
14593,5889
16820,6709
7936,4318
9906,4688
16624,6645
16880,6734
13237,5468
16509,6597
5010,3745
21685,9784
4521,3634
9448,4594
8609,4443
14075,5710
19619,8237
21886,9955
11227,4964
16132,6449
11676,5058
10315,4764
11338,4989
12488,5255
6442,4047
17696,7135
11403,5000
19856,8415
4337,3599
9908,4688
18619,7597
13265,5484
4979,3737
3782,3461
6762,4106
5750,3895
8771,4468
14572,5883
9496,4608
17188,6863
4539,3640
3883,3484
9232,4558
7255,4197
14634,5908
7213,4191
8208,4369
1554,3003
14008,5700
10907,4887
15128,6081
5585,3864
4537,3640
7586,4256
4151,3546
50602,2283
13612,5570
10912,4890
6069,3967
11613,5047
11298,4980
6411,4040
19738,8305
15393,6166
7297,4202
19725,8296
8900,4491
11815,5091
17254,6906
22211,10266
9277,4564
8330,4395
8331,4395
10107,4717
17082,6810
6251,4010
13282,5487
7082,4164
18574,7577
21922,9997
16441,6565
9479,4604
11875,5108
9297,4571
21424,9532
20209,8645
22928,10967
10962,4903
16791,6692
20891,9115
5088,3754
10875,4878
10924,4892
15565,6240
9298,4571
10515,4801
20191,8637
17909,7233
17470,7010
4044,3528
13585,5557
19830,8398
10512,4800
16631,6651
9400,4586
8688,4458
10791,4861
13793,5622
20448,8794
14682,5924
8870,4484
18167,7365
8803,4475
10911,4890
17314,6937
7797,4290
15523,6221
8768,4467
17936,7244
13628,5577
21643,9735
12465,5249
21611,9705
8347,4398
7038,4162
10923,4892
11301,4980
7303,4204
10321,4764
7911,4315
12320,5223
13971,5689
20178,8629
8214,4370
11837,5096
10090,4712
7683,4274
18957,7797
16209,6479
13885,5653
8136,4355
6592,4079
4635,3668
15401,6169
17911,7234
11944,5132
9208,4552
15836,6335
9094,4524
11750,5077
7539,4244
6835,4121
15625,6270
6207,3999
16245,6499
7558,4250
18172,7366
4084,3532
16768,6679
7178,4185
4455,3620
17364,6968
8137,4355
6985,4154
6551,4072
9301,4573
17143,6843
21071,9248
5900,3932
9828,4672
16568,6618
10261,4751
17695,7134
9272,4563
16272,6509
9452,4596
6345,4032
6433,4044
9394,4586
20302,8716
21231,9377
10450,4788
21447,9548
6232,4004
10968,4906
9647,4641
11955,5134
8164,4362
12104,5166
14507,5860
27457,18114
18303,7440
20162,8619
8019,4331
999,2898
9471,4602
14025,5702
7503,4241
19604,8225
21442,9547
11434,5005
17077,6809
8747,4465
9003,4513
6927,4139
27530,18279
10251,4749
18928,7776
8422,4405
18818,7706
15887,6352
13880,5651
17132,6837
22765,10787
13241,5469
20200,8640
10162,4729
12207,5192
18897,7751
13488,5537
14832,5974
25067,13588
14883,5994
8221,4372
16394,6545
3344,3378
5569,3861
7371,4221
14981,6036
8639,4452
20799,9032
5877,3925
7152,4181
22941,10984
9177,4543
13412,5509
15510,6213
9071,4520
16626,6648
6472,4054
12238,5199
11488,5016
2960,3296
9029,4516
23494,11500
18667,7632
17444,6996
6197,3997
15448,6183
10301,4760
12534,5266
19839,8401
8827,4478
13886,5653
5879,3926
7656,4269
15015,6047
11781,5085
14573,5883
16911,6751
9296,4570
14119,5724
18634,7602
12660,5301
16177,6468
10001,4705
20007,8545
10704,4848
8522,4427
13203,5456
51580,2392
18322,7453
10612,4828
13081,5416
15400,6169
18755,7665
10877,4879
13925,5666
15335,6158
15422,6176
5874,3924
9808,4669
11159,4948
13306,5497
11994,5147
11662,5055
6818,4118
17017,6794
10984,4912
11751,5077
14151,5741
15621,6267
14828,5973
4488,3626
15271,6132
16951,6771
15176,6097
13349,5508
12235,5198
11574,5038
15173,6097
4489,3626
8333,4395
8945,4498
10248,4749
9656,4642
16992,6787
17261,6909
13825,5633
15179,6097
11496,5018
8696,4459
9995,4704
13774,5616
13427,5515
710,2855
16314,6529
14628,5906
4037,3528
14969,6028
3540,3411
3270,3360
14522,5864
48878,2036
241,2788
9145,4538
8598,4441
1906,3080
9349,4584
10570,4817
6537,4071
17991,7276
9954,4698
15741,6296
7692,4276
16485,6587
22948,10995
9132,4536
9271,4563
8882,4486
6672,4098
18658,7623
10342,4769
9313,4578
17571,7075
10204,4740
8020,4331
4676,3672
18734,7653
13911,5663
18772,7677
3697,3449
21841,9901
14882,5993
9843,4675
18479,7526
9767,4662
7509,4241
18613,7592
10645,4836
21007,9218
19228,7965
22802,10825
9220,4557
12974,5393
8426,4405
25622,14494
4437,3616
12352,5229
8123,4353
11275,4973
18808,7697
12531,5266
16596,6628
9108,4530
13759,5608
17576,7078
17267,6913
20227,8658
14766,5942
7939,4318
10138,4723
25718,14626
13107,5426
15566,6241
8884,4486
3983,3512
51479,2378
925,2881
8192,4368
9518,4613
14074,5710
9242,4559
4752,3686
17027,6797
11092,4928
22306,10350
16241,6499
17026,6797
20778,9013
15747,6299
19290,8011
12872,5364
11928,5126
13626,5576
11307,4983
14365,5816
13316,5499
9661,4642
12723,5312
15447,6183
17913,7234
7115,4171
17954,7257
20649,8940
18244,7411
16058,6416
22501,10539
10487,4796
10539,4808
14619,5902
14204,5759
22777,10800
10493,4798
5814,3913
9475,4603
5636,3879
18287,7430
9158,4540
20422,8778
11632,5051
22649,10696
654,2844
7984,4326
20773,9012
14132,5731
11521,5026
20355,8752
7417,4227
19059,7840
8470,4416
8839,4479
18490,7528
15421,6176
3711,3451
18208,7389
20880,9103
21540,9642
12450,5245
8030,4333
9857,4678
22859,10891
10249,4749
13444,5521
3786,3462
14607,5893
14966,6027
5403,3818
14031,5703
16996,6787
7363,4218
15168,6097
7017,4158
14650,5914
26483,16073
6602,4081
14819,5967
5140,3763
5517,3850
5152,3768
7665,4270
1649,3018
16995,6787
8312,4389
11649,5055
16172,6465
7276,4200
8088,4339
4546,3640
8787,4469
12000,5147
11680,5061
12927,5379
15127,6080
17594,7084
8764,4466
4513,3633
12085,5161
13492,5538
3664,3443
11910,5122
6521,4066
14091,5717
16239,6497
8676,4456
7843,4303
21575,9681
16558,6616
20759,8998
14911,6002
5898,3931
16112,6441
7080,4163
7638,4267
8169,4362
8916,4494
10299,4759
18477,7523
21936,10011
17492,7027
20758,8998
16192,6471
15302,6141
19442,8093
17983,7275
10521,4804
5980,3951
19112,7879
23321,11365
20310,8726
17551,7064
18495,7533
8914,4494
14328,5804
17031,6803
19678,8284
8323,4391
19203,7951
9884,4682
12926,5378
8194,4368
11950,5132
11787,5086
5860,3921
10951,4900
9889,4684
18029,7292
12065,5154
12187,5186
13250,5476
10469,4791
11104,4932
12405,5234
19457,8104
10166,4730
15720,6290
16419,6558
10540,4808
16345,6539
19905,8454
13298,5491
15721,6290
9023,4515
15211,6108
11775,5082
19292,8011
6584,4078
9152,4539
15760,6301
22854,10888
10777,4857
12061,5154
18727,7648
16774,6683
16242,6499
5935,3945
15337,6159
18506,7539
18114,7332
6981,4153
15870,6349
14448,5832
13689,5599
10012,4707
16244,6499
7198,4189
9306,4574
10780,4858
13319,5499
16884,6738
10503,4798
15247,6122
16957,6773
8173,4363
9412,4588
10298,4759
13310,5497
9527,4617
1790,3051
12750,5320
11756,5078
20151,8608
12678,5306
15178,6097
7138,4176
5094,3755
9778,4664
17310,6936
13790,5621
11240,4965
5401,3818
9909,4688
13688,5599
16566,6618
6270,4013
21648,9740
2966,3298
6221,4004
20656,8946
6283,4017
16174,6465
18319,7453
11865,5107
8952,4499
13009,5407
13346,5506
17198,6871
9115,4532
14872,5988
19117,7885
17634,7101
21340,9483
21856,9918
16051,6412
11907,5122
5597,3869
5248,3790
9613,4633
15021,6048
5202,3780
14339,5806
14887,5995
9983,4704
16312,6529
9327,4579
7819,4295
14114,5723
12567,5278
11648,5055
7274,4200
9554,4620
9822,4672
13694,5600
11887,5113
13268,5484
15028,6048
13679,5598
4039,3528
9488,4606
11999,5147
3011,3304
10175,4732
2159,3129
8897,4489
9342,4581
18024,7291
10680,4842
14917,6005
701,2854
19593,8219
23425,11417
14037,5706
19906,8454
14413,5821
13146,5438
12456,5247
16452,6570
20761,9000
13077,5415
23502,11511
13192,5453
10208,4742
6109,3977
17142,6843
13441,5520
17517,7047
18820,7708
17360,6968
17421,6981
23336,11382
17683,7129
12759,5323
11462,5010
12754,5321
13747,5605
18156,7357
2346,3172
20343,8742
12021,5152
6684,4101
12100,5165
9611,4633
15734,6294
10155,4727
10901,4885
15922,6368
17549,7063
18111,7328
22929,10967
7759,4283
12429,5241
16982,6783
7548,4248
11360,4995
15072,6058
20538,8860
10547,4811
7260,4198
20263,8688
16592,6628
17001,6787
19837,8401
13560,5553
7047,4162
18486,7528
17491,7026
15463,6191
9607,4633
19527,8162
5915,3936
19229,7966
5423,3823
17002,6787
3653,3439
10945,4899
9664,4643
11252,4969
15338,6159
6458,4052
7802,4291
8622,4446
15404,6169
8550,4434
12815,5345
5243,3788
16062,6416
3979,3511
11806,5090
11171,4950
10818,4867
14264,5777
17657,7114
18230,7403
6832,4121
12356,5231
16953,6773
17997,7278
17930,7240
17019,6794
13686,5599
14775,5946
2510,3199
10185,4737
13058,5411
16539,6607
13518,5544
